stateId,2011,2012,2013,2014,2015,2016,2017,2018
1,16.587134886773875,16.208700440528634,16.083270817704424,15.96059544658494,16.562295081967214,17.173990077958894,16.17146101438304,16.058823529411764
2,19.398902821316614,18.247592847317744,19.51069028711057,19.71034039820167,19.77165354330709,19.18988464951198,19.328274760383387,24.0
4,17.77046548956661,17.827685652487382,17.093694755450798,17.807562710595285,18.05045233124565,17.16690926734595,17.60460442170656,19.770833333333336
5,16.734715025906738,16.298436759829464,16.724596391263056,15.877294685990337,16.687443541102077,15.984945255474452,16.55004549590537,12.375
6,18.863642908567314,18.917726116963312,18.321014492753623,18.122218297421405,18.74324665488513,19.013640429338103,19.069741282339706,21.11111111111111
8,19.01143902997026,18.91992281717318,19.350282485875706,19.44600938967136,18.89871645274212,19.314467915504185,19.460370063518365,20.903225806451612
9,19.232727272727274,19.26453217283183,19.380000000000003,19.56905864197531,19.074964302712992,19.054506780111673,19.41639072847682,22.666666666666668
10,18.20275119617225,18.771459814106066,18.160893854748604,17.51206064782908,18.09149855907781,18.19709702062643,17.50236646382691,
11,19.576059850374065,19.781778104335046,20.20442632498544,19.42178988326848,19.277269528501055,19.776556776556777,20.47841726618705,19.707070707070706
12,17.19049639372083,17.140785284754156,16.996398289187365,18.10121786197564,17.694212576516417,16.004587155963304,16.35366158460385,20.153846153846153
13,17.131161718074374,17.204895738893924,17.81709809264305,17.554186145346364,16.98105134474328,17.17653333333333,18.263988522238165,22.555555555555557
15,19.103294021960146,19.406199677938808,19.25250903251706,19.432409381663113,19.001694197373993,19.161971830985916,19.06263982102908,21.294117647058826
16,18.471665956540264,17.794341216216218,18.73139915769771,18.675689479060267,18.86964448495898,18.636090225563912,19.02053712480253,27.0
17,19.51321092700403,19.771523178807946,19.78735144312394,19.731820526044352,19.88715030820294,19.219134152859432,19.52893674293405,22.020833333333332
18,17.95952677459527,18.181845416417016,18.048391315720636,18.073546856465008,18.080209241499563,17.84978540772532,17.804140127388536,27.8
19,19.05772646536412,19.23925314806774,18.84337811900192,18.859080633006784,18.445630081300813,18.730072463768117,19.143918654673445,23.444444444444443
20,18.25726383413637,18.591545574636726,18.640866873065015,18.76343842141075,18.80421172453045,18.76999756868466,18.51467029643073,19.950657894736842
21,15.88969938107869,16.3089158643784,16.482045701849835,15.960462016881387,16.144598809186277,16.408490810251102,16.394098179812467,17.548672566371682
22,16.567134268537075,16.788998835855644,17.589882121807463,17.099811676082865,16.75729360645562,17.246397694524497,17.30731707317073,17.636363636363637
23,18.48842404549147,18.775956284153004,18.60365235035509,18.678871548619448,18.74614264919942,18.68355119825708,18.9727959697733,
24,19.280776228016983,18.909950366343654,19.177104377104378,19.168834184858337,18.640635798203178,19.169156551509495,18.966854283927454,18.051724137931032
25,18.315594217730585,18.64885872917952,18.991244635193134,18.821663994298948,19.362987206188635,19.359827070169604,19.292787524366474,25.666666666666668
26,17.962174348697395,17.663267973856208,18.231328910763963,18.191697603779954,18.522232444035573,17.807080066524115,18.36460989291178,19.114503816793892
27,20.274752475247524,20.03444857496902,19.902729636048527,20.356689124157846,19.402061855670105,19.6530269058296,19.616776315789473,26.333333333333332
28,16.417662489070242,15.50468262226847,15.460550458715597,16.564664310954065,15.268166901078294,16.107479224376732,17.32295539033457,12.5
29,15.941990182954038,16.09953994144709,16.949980461117626,16.040332147093714,16.49685068543905,15.964733542319749,16.258214285714285,17.635416666666664
30,18.325606763021543,17.878283151825755,17.609806835066863,17.080384615384617,17.537342386032975,17.381468703794972,17.06388888888889,16.422924901185773
31,19.3686420905273,18.978684531059685,19.248641796450563,18.994076706648897,19.54251700680272,19.262536873156343,19.038454323766647,20.91573033707865
32,17.620453347390615,18.084451901565995,17.94535519125683,17.94399410464259,17.858917480035494,17.400449101796408,17.751649670065987,19.49230769230769
33,18.694371152154794,18.305223880597016,19.050559284116332,18.61904761904762,18.329037800687285,18.549783549783548,18.48991354466859,18.666666666666664
34,18.684748427672957,18.39683458791739,18.51993471671718,18.267231239708302,18.6745371612557,17.64327258627375,17.905597722960152,28.0
35,16.67001180637544,16.90736270368135,16.864275037369207,17.097325870646767,16.431478405315616,16.664562669071238,16.5106136626785,17.0
36,19.603760683760683,19.34902807775378,19.479031305375074,19.06743355811186,19.102938068061718,18.488212259250382,19.517261442979056,
37,16.359742441209406,16.679158607350097,16.537741935483872,16.979132569558104,17.19419237749546,17.378178455848357,16.837098692033294,16.080459770114942
38,20.261547344110852,19.931572629051622,20.065167682926827,20.218145161290323,20.42763157894737,20.030319148936172,20.177948925820836,0.0
39,17.772887802227658,17.389911101922678,17.403069657615113,17.88748208313426,17.30802953391786,17.358980093938715,17.34793650793651,21.18181818181818
40,15.844012944983819,16.14843462246777,15.87797619047619,16.19067659436711,16.442622950819672,15.65776591010236,16.36488740617181,17.89173789173789
41,17.775309696710806,17.810094952523738,18.630237580993523,17.998972250770812,18.569902461681373,19.318622696411254,19.106939163498097,21.166666666666664
42,18.4656400827396,18.438608366048463,18.39504744272159,18.316596586693052,19.230732860520092,19.329384791746275,18.973976272483736,25.5
44,18.43033577769201,18.052989790957703,18.620835090679037,18.35592479230433,17.978279756733276,17.897846770155233,18.325966850828728,19.2
45,16.5993281075028,16.872444444444444,17.370553103090106,16.948995363214838,16.932801547014744,16.500741106719367,17.003486924034867,20.92857142857143
46,18.752261108926465,18.25679513184584,18.513309894525364,18.335286164939163,17.754767184035476,17.83472920156337,17.098793026374608,18.11111111111111
47,15.58974358974359,15.347993827160494,15.332281334535617,15.687641723356009,15.88375860672337,16.270191507077435,17.385328836424957,18.45977011494253
48,18.53270042194093,18.47603550295858,17.808136338647607,18.094346978557503,17.697906845181972,17.96550874599655,18.116705287550033,20.5
49,19.554782218230805,19.75280143433438,19.980145278450365,20.149341374385017,20.158167439323698,20.19198827552516,20.150313152400834,16.526315789473685
50,19.220818982013014,18.920293174530464,19.15711159737418,19.334102445777575,19.23737147966026,18.58592750533049,18.773519163763066,20.2
51,18.234222222222222,18.46090373280943,18.769841269841272,18.79139585267719,18.715331010452964,18.337276106792835,18.638434579439252,26.22222222222222
53,18.617028856430352,18.892043522611356,18.876052385406922,18.905725699067908,18.98408751864744,19.070120259019426,18.83336627792054,19.2
54,15.422549019607843,15.59326171875,15.55322862129145,15.161876584953507,15.660272804774083,15.374283667621777,15.240651121865376,22.5
55,18.79168831168831,19.175042348955394,19.119983277591974,18.96420901932713,18.767555555555553,19.047853971386285,18.990123456790123,18.663265306122447
56,19.034632034632033,18.24041159962582,17.35941204362257,17.60161827701095,17.68456375838926,17.562666666666665,18.59961439588689,
